asset_id,current_los,method_1_cost,method_2_cost,method_3_cost,weight,SHAPE_Leng
1003663,2.4,11977.575,47910.3,239551.5,0.44,192.9913208
1003664,5.5,5295.5,21182,92671.25,0.14,65.41810749
1003665,6.5,28141.9,112567.6,492483.25,0.77,291.3003874
1003666,3.4,66795.2,267180.8,1168916,1.83,587.6941726
1003667,6.6,105701.6,422806.4,1849778,2.89,833.1299858
1003668,6.4,3139.1,12556.4,54934.25,0.09,34.17555182
1003669,6.2,29577.7,118310.8,517609.75,0.81,348.5734412
1003670,6.8,4191.9,16767.6,104797.5,0.23,68.6683104
1003671,3.9,11708.7,46834.8,204902.25,0.32,99.85829418
1003672,3.4,27375.6,109502.4,479073,0.75,308.6670906
1003673,3.4,4431.1,17724.4,77544.25,0.12,53.82250125
1003674,5.4,2695.2,10780.8,47166,0.07,30.35560141
1003675,5.5,22214.9,88859.6,388760.75,0.61,236.7237775
1003676,5.8,3511.3,14045.2,61447.75,0.1,39.57977392
1003677,5.8,13841,55364,242217.5,0.38,124.0993606
1003678,6.3,1483.2,5932.8,25956,0.04,11.20204136
1003679,6.3,2972.1,11888.4,52011.75,0.08,18.16817226
1003680,6.3,5134.8,20539.2,89859,0.14,32.98926926
1003681,4,5772.3,23089.2,101015.25,0.16,71.41759983
1003682,4,6875,27500,120312.5,0.19,95.05321146
1003683,7.5,10261.2,41044.8,179571,0.28,138.6293685
1003684,4.5,7639.6,30558.4,133693,0.21,90.19169295
1003685,4.2,559.6,2238.4,9793,0.02,10.62569564
1003686,4.2,984.3,3937.2,17225.25,0.03,10.87240027
1003687,4.1,9559.8,38239.2,167296.5,0.26,141.2776391
1003688,3.7,25075.7,100302.8,438824.75,0.69,261.4247866
1003689,5.8,8528.1,34112.4,149241.75,0.23,108.8393887
1003690,1.2,5957.3,23829.2,104252.75,0.16,111.5129733
1003691,7.6,2245.1,8980.4,39289.25,0.06,37.70964895
1003692,4.9,2048.6,8194.4,35850.5,0.06,32.1330357
1003693,6.4,608.4,2433.6,10647,0.02,8.389275326
1003694,2.1,2579,10316,45132.5,0.07,38.22711648
1003695,3.9,2923.2,11692.8,51156,0.08,42.79050577
1003696,7.6,17548.3,70193.2,307095.25,0.48,208.451178
1003697,5.7,3034.7,12138.8,53107.25,0.08,32.91824085
1003698,2.2,5700.6,22802.4,99760.5,0.16,74.77019394
1003699,2.2,1307.9,5231.6,22888.25,0.04,19.0372226
1003700,3.3,8854.2,35416.8,154948.5,0.24,66.33094285
1003701,3.3,2368.6,9474.4,41450.5,0.06,28.37854234
1003702,3.3,3183.5,12734,55711.25,0.09,16.75804107
1003703,6.4,4594.5,18378,80403.75,0.13,39.07878638
1003704,3.3,3007.1,12028.4,52624.25,0.08,34.93847154
1003705,3.3,20433.5,81734,357586.25,0.56,266.2010617
1003706,3.7,7180.1,28720.4,125651.75,0.2,102.3428882
1003707,3.7,6176.2,24704.8,108083.5,0.17,51.8635383
1003708,5.9,6899.4,27597.6,120739.5,0.19,92.91823128
1003709,6.3,12281.3,49125.2,214922.75,0.34,118.5908083
1003710,3.3,33000.4,132001.6,577507,0.9,266.2832345
1003711,2.4,26611.9,106447.6,465708.25,0.73,330.3178058
1003712,2.4,6228.3,24913.2,108995.25,0.17,68.37556764
1003713,4,25660.6,102642.4,449060.5,0.7,321.6022138
1003714,5.2,6359.6,25438.4,111293,0.17,73.00356833
1003715,5.7,6627,26508,115972.5,0.18,81.95248932
1003716,5.8,5445.3,21781.2,95292.75,0.15,96.76607088
1003717,4,4004.6,16018.4,70080.5,0.11,68.35328932
1003718,4.9,27980.2,111920.8,489653.5,0.76,380.1129173
1003719,7.2,26639.6,106558.4,466193,0.73,294.1970454
1003720,5.4,18106.8,72427.2,316869,0.5,189.0097719
1003721,5.7,5485.6,21942.4,95998,0.15,70.10366315
1003722,9.4,29620.6,118482.4,518360.5,0.81,181.0941964
1003723,3.7,12846,51384,224805,0.35,96.89326266
1003724,8,20554.3,82217.2,359700.25,0.56,290.0798954
1003725,4.4,9139.4,36557.6,159939.5,0.25,117.7008043
1003726,5.6,47194.9,188779.6,825910.75,1.29,624.9111753
1003727,6.7,19211.8,76847.2,336206.5,0.53,137.9483438
1003728,5.9,22228.9,88915.6,389005.75,0.61,207.2767294
1003729,5.1,23989.8,95959.2,419821.5,0.66,138.954122
1003730,4.2,2857.3,11429.2,50002.75,0.08,35.38741771
1003731,4.4,967.65,3870.6,24191.25,0.05,36.03346668
1003732,4.4,999.05,3996.2,24976.25,0.05,43.68121875
1003733,3.5,1063.05,4252.2,26576.25,0.06,41.95110839
1003734,6,9044.7,36178.8,158282.25,0.25,144.3836284
1003735,7.1,6917.1,27668.4,121049.25,0.19,109.5419472
1003736,2.7,57983.2,231932.8,1014706,1.59,744.9434134
1003737,6.4,11365.2,45460.8,198891,0.31,152.9162594
1003738,5.1,1061.9,4247.6,18583.25,0.03,11.0795
1003739,5.1,19095.2,76380.8,334166,0.52,240.444944
1003740,5.1,27753.2,111012.8,485681,0.76,317.0930968
1003741,5.1,23393,93572,409377.5,0.64,257.7437382
1003742,3.8,3936.7,15746.8,68892.25,0.11,46.69272063
1003743,5.3,19285.8,77143.2,337501.5,0.53,216.3339633
1003744,6,5617.4,22469.6,98304.5,0.15,62.24465364
1003745,2.6,6921.5,27686,121126.25,0.19,91.00551314
1003746,6.3,11476.7,45906.8,200842.25,0.31,143.366729
1003747,6.4,104668.5,418674,1831698.75,2.87,809.9701462
1003748,5.5,2069.4,8277.6,36214.5,0.06,40.53006289
1003749,5.1,3129.7,12518.8,54769.75,0.09,41.26641471
1003750,6,2905.4,11621.6,50844.5,0.08,46.69010077
1003751,8.5,3443.5,13774,60261.25,0.09,36.59289411
1003752,6.9,3494.1,13976.4,61146.75,0.1,50.55347672
1003753,4.2,2752.1,11008.4,48161.75,0.08,38.07275461
1003754,4.1,17979.2,71916.8,314636,0.49,188.0948346
1003755,3.6,10962.825,43851.3,219256.5,0.4,162.1021302
1003756,6.6,7737.7,30950.8,135409.75,0.21,93.85888977
1003757,5.7,7062.1,28248.4,123586.75,0.19,92.88832982
1003758,2.6,4740.2,18960.8,82953.5,0.13,57.25465546
1003759,4.9,68578.4,274313.6,1200122,1.87,684.0650569
1003760,8.6,23317.2,93268.8,408051,0.64,261.9385121
1003761,9.3,49968.7,199874.8,874452.25,1.37,616.5525247
1003762,4.7,22072.7,88290.8,386272.25,0.6,243.4400285
1003763,6.9,36072.6,144290.4,631270.5,0.99,365.3208504
1003764,7.3,238.6,954.4,4175.5,0.01,7.113764922
1003765,6.9,18503.6,74014.4,323813,0.51,151.4192252
1003766,6.9,406.9,1627.6,7120.75,0.01,8.267853155
1003767,7.3,321.8,1287.2,5631.5,0.01,8.24726494
1003768,3.2,5155.8,20623.2,90226.5,0.14,70.51359008
1003769,4.9,11184.9,44739.6,195735.75,0.31,79.11402929
1003770,4.9,3360.9,13443.6,58815.75,0.09,31.15158062
1003771,4.9,3102.6,12410.4,54295.5,0.08,29.69001351
1003772,4.9,4574.9,18299.6,80060.75,0.13,42.13742513
1003773,5.1,18762.3,75049.2,328340.25,0.51,154.0848332
1003774,5.3,9842,39368,172235,0.27,68.27446617
1003775,5.3,3295.3,13181.2,57667.75,0.09,27.45657915
1003776,5.3,8750.2,35000.8,153128.5,0.24,77.43550318
1003777,5.3,5155.3,20621.2,90217.75,0.14,48.38580562
1003778,5.6,31877.1,127508.4,557849.25,0.87,307.4622711
1003779,5.5,35178.3,140713.2,615620.25,0.96,307.4859091
1003780,5.2,8698.7,34794.8,152227.25,0.24,83.78552553
1003781,5.2,19780,79120,346150,0.54,149.8139034
1003782,4.9,23813.1,95252.4,416729.25,0.65,281.6229889
1003783,4.9,12925.8,51703.2,226201.5,0.35,186.4020081
1003784,5.4,7235.1,28940.4,126614.25,0.2,54.93274787
1003785,4.5,6945.4,27781.6,121544.5,0.19,65.72773197
1003786,5.5,528,2112,9240,0.01,10.27848128
1003787,5,28052.8,112211.2,490924,0.77,206.3218168
1003788,7.6,25830.2,103320.8,452028.5,0.71,305.9762543
1003789,7.8,517,2068,9047.5,0.01,10.43624091
1003790,8.5,847.8,3391.2,14836.5,0.02,18.02682769
1003791,7.6,29513.4,118053.6,516484.5,0.81,346.7308792
1003792,6.6,10818.6,43274.4,216372,0.39,223.9214094
1003793,6.4,2590.4,10361.6,45332,0.07,36.94764907
1003794,5.1,3505.2,14020.8,61341,0.1,52.72870343
1003795,6.4,10262.6,41050.4,179595.5,0.28,131.4263356
1003796,6.7,2309.6,9238.4,40418,0.06,34.55831343
1003797,7.8,3265.6,13062.4,57148,0.09,50.36755226
1003798,7.8,2300.4,9201.6,40257,0.06,41.80501905
1003799,7.8,623.3,2493.2,10907.75,0.02,11.08786964
1003800,7.6,605.4,2421.6,10594.5,0.02,10.68287303
1003801,7.8,20170.9,80683.6,352990.75,0.55,246.1472647
1003802,7.6,17028.9,68115.6,298005.75,0.47,203.0869835
1003803,4.5,8362.1,33448.4,146336.75,0.23,71.67633651
1003804,3.9,8441,33764,147717.5,0.23,71.67742224
1003805,6.5,17550.3,70201.2,307130.25,0.48,170.387917
1003806,4.5,2262,9048,39585,0.06,34.93262159
1003807,3.2,5167.4,20669.6,90429.5,0.14,45.05254634
1003808,3.8,20583,82332,360202.5,0.56,230.5095223
1003809,4.9,4493.775,17975.1,89875.5,0.16,54.60135939
1003810,6.5,40449.1,161796.4,707859.25,1.11,357.0212617
1003811,6.9,133565,534260,2337387.5,3.65,957.1683508
1003812,5.7,4972.3,19889.2,87015.25,0.14,53.93643453
1003813,8.3,7902.2,31608.8,138288.5,0.22,100.4229682
1003814,5,150058,600232,2626015,4.1,1045.871166
1003815,6.7,4645.5,18582,81296.25,0.13,66.90785374
1003816,6.4,39126,156504,684705,1.07,411.9261069
1003817,4.2,5457.8,21831.2,95511.5,0.15,74.38777005
1003818,4.4,17844.3,71377.2,312275.25,0.49,219.3107785
1003819,6,9619.8,38479.2,168346.5,0.26,106.8877273
1003820,6.1,2294.9,9179.6,40160.75,0.06,35.48619568
1003821,5.1,1461.3,5845.2,25572.75,0.04,23.0018495
1003822,4.5,54288.2,217152.8,950043.5,1.48,337.4694265
1003823,5.4,55027.8,220111.2,962986.5,1.5,347.0312192
1003824,4.9,6906.3,27625.2,120860.25,0.19,63.45501116
1003825,4.9,24198.5,96794,423473.75,0.66,209.2657589
1003826,7.6,7834.3,31337.2,137100.25,0.21,114.1351914
1003827,4.9,1458.3,5833.2,25520.25,0.04,17.1839615
1003828,4.9,3945.6,15782.4,69048,0.11,43.79433628
1003829,5.4,1011.9,4047.6,17708.25,0.03,14.30738188
1003830,3,6631.8,26527.2,116056.5,0.18,81.53009583
1003831,5.3,26139.5,104558,457441.25,0.71,151.6396719
1003832,2.8,14843.3,59373.2,259757.75,0.41,103.8333279
1003833,2.8,9358,37432,163765,0.26,64.86155966
1003834,2.8,1463.7,5854.8,25614.75,0.04,17.3105778
1003835,4,2700.3,10801.2,47255.25,0.07,30.15636747
1003836,4,1519.5,6078,26591.25,0.04,21.70694927
1003837,4.4,2745.3,10981.2,48042.75,0.08,33.84135751
1003838,6.5,5923.6,23694.4,103663,0.16,46.81322881
1003839,6.4,2439.4,9757.6,42689.5,0.07,29.89631253
1003840,4.7,2325.7,9302.8,40699.75,0.06,30.24303393
1003841,3.9,2676.5,10706,46838.75,0.07,35.51957366
1003842,3,4911.2,19644.8,85946,0.13,43.55473731
1003843,7.058204259,177129.9,708519.6,3099773.25,4.84,1630.197631
1003844,8.8,18097.8,72391.2,316711.5,0.49,194.718128
1003845,9.1,18689.5,74758,327066.25,0.51,237.3089093
1003846,9.1,2402.8,9611.2,42049,0.07,37.58173358
1003847,9.1,58395.5,233582,1021921.25,1.6,752.6883037
1003848,9.1,1791.2,7164.8,31346,0.05,27.41740492
1003849,9.1,20415.6,81662.4,357273,0.56,221.4738061
1003850,6.8,2948.5,11794,51598.75,0.08,45.29046861
1003851,9,20503.9,82015.6,358818.25,0.56,222.07439
1003852,9,62544.5,250178,1094528.75,1.71,782.8988394
1003853,9,19142.4,76569.6,334992,0.52,240.012953
1003854,9,2303.3,9213.2,40307.75,0.06,34.6819995
1003855,9,15810.8,63243.2,276689,0.43,161.8446556
1003856,9,2951,11804,51642.5,0.08,32.85433532
1003857,3.3,916.8,3667.2,16044,0.03,13.58928618
1003858,7,3120.2,12480.8,54603.5,0.09,31.28102144
1003859,6.5,35752,143008,625660,0.98,271.8246068
1003860,5.8,22834.1,91336.4,399596.75,0.62,272.9114316
1003861,6.1,1951.4,7805.6,34149.5,0.05,30.21888855
1003862,5.6,2710.9,10843.6,47440.75,0.07,40.78621784
1003863,6.1,24197.6,96790.4,423458,0.66,222.5181029
1003864,3.5,2406.7,9626.8,42117.25,0.07,27.70247213
1003865,3.3,9824.4,39297.6,171927,0.27,129.5558527
1003866,8,3247.7,12990.8,56834.75,0.09,35.57757932
1003867,8,992.8,3971.2,17374,0.03,14.09595354
1003868,7.3,1775.8,7103.2,31076.5,0.05,26.22178995
1003869,6.8,998.4,3993.6,17472,0.03,14.0960095
1003870,7.5,973.6,3894.4,17038,0.03,14.11029674
1003871,6.2,28663.1,114652.4,501604.25,0.78,366.0302458
1003872,5.9,5593.9,22375.6,97893.25,0.15,60.18120432
1003873,5.9,4311,17244,75442.5,0.12,75.88518978
1003874,3.5,7221.1,28884.4,126369.25,0.2,86.22728252
1003875,5,15738.6,62954.4,275425.5,0.43,170.9821215
1003876,3.7,8688.8,34755.2,152054,0.24,57.4524825
1003877,1.4,13980.5,55922,244658.75,0.38,102.4389197
1003878,1.4,8858.9,35435.6,155030.75,0.24,107.822629
1003879,3.8,2251.7,9006.8,39404.75,0.06,30.47651808
1003880,3.5,2078.8,8315.2,36379,0.06,30.84668917
1003881,3.6,740.3,2961.2,12955.25,0.02,13.59902148
1003882,7.2,2813.8,11255.2,49241.5,0.08,31.37945512
1003883,5.6,10232.8,40931.2,179074,0.28,83.50108827
1003884,4.5,1714,6856,29995,0.05,25.69391686
1003885,6,38274.3,153097.2,669800.25,1.05,454.2565245
1003886,6.3,38575.9,154303.6,675078.25,1.05,471.382437
1003887,6.2,9044.5,36178,158278.75,0.25,118.3399434
1003888,4.7,12085.4,48341.6,211494.5,0.33,167.1305319
1003889,6.6,102433.4,409733.6,1792584.5,2.8,792.8616991
1003890,6.7,130.5,522,2283.75,0.003519923,20.54828765
1003891,3.9,10147.2,40588.8,177576,0.28,2544.067427
1003892,2.5,19504.7,78018.8,341332.25,0.53,203.0841227
1003893,6,641.6,2566.4,11228,0.02,8.595650978
1003894,6,25098.6,100394.4,439225.5,0.69,244.373756
1003895,4.1,815.9,3263.6,14278.25,0.02,10.17470415
1003896,4.1,551.9,2207.6,9658.25,0.02,10.57237325
1003897,3.8,14859.7,59438.8,260044.75,0.41,101.4963882
1003898,3.8,10122.6,40490.4,177145.5,0.28,71.68197532
1003899,3.8,40779,163116,713632.5,1.11,276.5281666
1003900,2.1,30064.6,120258.4,526130.5,0.82,346.0710086
1003901,2.4,15589.7,62358.8,272819.75,0.43,209.3573672
1003902,2.4,1132.5,4530,19818.75,0.03,15.39781889
1003903,2.5,886.4,3545.6,15512,0.02,13.63394531
1003904,1.5,836.2,3344.8,14633.5,0.02,12.90014407
1003905,5.1,18643.2,74572.8,326256,0.51,154.471253
1003906,7.5,25615.7,102462.8,448274.75,0.7,225.7165118
1003907,5.8,12610.8,50443.2,220689,0.34,182.4772105
1003908,3.7,22205.5,88822,388596.25,0.61,228.3276325
1003909,7.5,42003.4,168013.6,735059.5,1.15,401.3777948
1003910,6.5,39187.2,156748.8,685776,1.07,285.1248618
1003911,5.4,2897.3,11589.2,50702.75,0.08,43.43081859
1003912,5,2710.8,10843.2,47439,0.07,42.30495877
1003913,4.3,9348.1,37392.4,163591.75,0.26,115.9316111
1003914,5.7,6770.1,27080.4,118476.75,0.19,56.77783758
1003915,5.7,2499.4,9997.6,43739.5,0.07,30.82945568
1003916,5.7,1902.9,7611.6,33300.75,0.05,29.2564407
1003917,6.5,19926.8,79707.2,348719,0.54,155.2571166
1003918,5.7,6738.4,26953.6,117922,0.18,63.58940486
1003919,4.4,2857.7,11430.8,50009.75,0.08,42.69072019
1003920,4.3,3404,13616,59570,0.09,46.86385395
1003921,6.3,1451.1,5804.4,25394.25,0.04,12.28124984
1003922,6.3,2774.8,11099.2,48559,0.08,36.95382564
1003923,2.2,5590.35,22361.4,111807,0.2,65.60435297
1003924,6,1673.2,6692.8,29281,0.05,31.99175001
1003925,7.7,7754.5,31018,135703.75,0.21,57.5399789
1003926,7.1,9073.6,36294.4,158788,0.25,54.8824534
1003927,6.9,9034.6,36138.4,158105.5,0.25,54.78186518
1003928,7,3836,15344,67130,0.1,30.85404381
1003929,7.2,3596.9,14387.6,62945.75,0.1,30.87337292
1003930,7.1,33245.5,132982,581796.25,0.91,367.848979
1003931,7,17111.4,68445.6,299449.5,0.47,147.3966966
1003932,6.4,3331,13324,58292.5,0.09,36.34324213
1003933,6.7,3731.3,14925.2,65297.75,0.1,40.41440101
1003934,7.1,33953.5,135814,594186.25,0.93,392.7303949
1003935,7.8,8688.3,34753.2,152045.25,0.24,118.5388702
1003936,6.1,2978.1,11912.4,52116.75,0.08,32.51635378
1003937,4.8,34161.7,136646.8,597829.75,0.93,408.1942102
1003938,6.6,4434.3,17737.2,77600.25,0.12,59.55398294
1003939,6.9,8646.4,34585.6,151312,0.24,101.7279374
1003940,5.5,3021.3,12085.2,52872.75,0.08,46.37009063
1003941,4.7,1554.5,6218,27203.75,0.04,9.885278134
1003942,7.4,11268.5,45074,197198.75,0.31,106.076945
1003943,7.8,16646,66584,291305,0.46,112.4966717
1003944,7.8,5371.9,21487.6,94008.25,0.15,62.00319539
1003945,7.5,5897.9,23591.6,103213.25,0.16,73.7508076
1003946,7.5,18308.9,73235.6,320405.75,0.5,137.6743602
1003947,7.5,11290.9,45163.6,197590.75,0.31,106.0120906
1003948,8.1,16867.9,67471.6,295188.25,0.46,144.4231839
1003949,8.9,21204.8,84819.2,371084,0.58,142.5185393
1003950,2.3,18899.9,75599.6,330748.25,0.52,198.0064146
1003951,5.5,2687.9,10751.6,47038.25,0.07,42.74164386
1003952,3.7,3118.9,12475.6,54580.75,0.09,32.24756541
1003953,3.7,651.9,2607.6,11408.25,0.02,11.53626632
1003954,2.3,488,1952,8540,0.01,9.844093281
1003955,4,2299.5,9198,40241.25,0.06,36.18072582
1003956,2.3,2290.1,9160.4,40076.75,0.06,26.54841027
1003957,3.7,16548.1,66192.4,289591.75,0.45,178.8238858
1003958,2.3,20393,81572,356877.5,0.56,187.1725581
1003959,3.7,3105.7,12422.8,54349.75,0.08,33.45029775
1003960,4.7,2852.3,11409.2,49915.25,0.08,43.27492451
1003961,3.7,2079.3,8317.2,36387.75,0.06,30.02716344
1003962,3.7,19287.1,77148.4,337524.25,0.53,147.1619963
1003963,3.7,3109.2,12436.8,54411,0.09,34.3858827
1003964,5.6,3463.3,13853.2,60607.75,0.09,54.5239343
1003965,4.2,2993.7,11974.8,52389.75,0.08,41.32938258
1003966,2.1,2427,9708,42472.5,0.07,28.5559536
1003967,4.9,3740.5,14962,65458.75,0.1,52.7854836
1003968,3.7,16548.9,66195.6,289605.75,0.45,171.3407057
1003969,4.6,10974.1,43896.4,192046.75,0.3,153.5954859
1003970,4.6,9757.8,39031.2,170761.5,0.27,125.7194956
1003971,7.8,5257,21028,91997.5,0.14,98.41455604
1003972,6.5,15440.8,61763.2,270214,0.42,119.9498525
1003973,6,21270.7,85082.8,372237.25,0.58,174.3778624
1003974,5.8,7226,28904,126455,0.2,40.63332375
1003975,5.8,3669.3,14677.2,64212.75,0.1,54.04925136
1003976,3.5,20252.55,81010.2,405051,0.74,233.8519386
1003977,3.5,3421.35,13685.4,68427,0.12,40.19059155
1003978,5.4,24508.8,98035.2,428904,0.67,333.3061064
1003979,5.5,493.3,1973.2,8632.75,0.01,10.6290601
1003980,5.51100389,628.4,2513.6,10997,0.02,12.20504174
1003981,2.5,12252.8,49011.2,214424,0.33,178.9330864
1003982,7.7,9871.9,39487.6,172758.25,0.27,86.98377869
1003983,6,20916.2,83664.8,366033.5,0.57,175.8753631
1003984,8,34004.6,136018.4,595080.5,0.93,403.7127877
1003985,9,2389,9556,41807.5,0.07,34.81263257
1003986,4.4,3190.9,12763.6,55840.75,0.09,45.54480433
1003987,9.1,32463.6,129854.4,568113,0.89,385.0102487
1003988,8.2,3189.8,12759.2,55821.5,0.09,45.97587122
1003989,6.4,3873.2,15492.8,67781,0.11,73.24643239
1003990,6.9,93957.3,375829.2,1644252.75,2.57,861.125891
1003991,7.4,10027.6,40110.4,175483,0.27,90.72222826
1003992,7.4,2377.1,9508.4,41599.25,0.06,25.84199402
1003993,7.4,12865.4,51461.6,225144.5,0.35,93.2224547
1003994,7.4,12567.3,50269.2,219927.75,0.34,84.33304244
1003995,5.8,2610.9,10443.6,45690.75,0.07,42.20188391
1003996,7.9,6466.8,25867.2,113169,0.18,55.66106335
1003997,7.9,13012.5,52050,227718.75,0.36,88.95812851
1003998,7.2,9178.4,36713.6,160622,0.25,74.88813709
1003999,3.7,6950.3,27801.2,121630.25,0.19,67.771163
1004000,3.7,9788.7,39154.8,171302.25,0.27,90.57256022
1004001,6.2,23223.9,92895.6,406418.25,0.63,394.4543066
1004002,5,15811,63244,276692.5,0.43,137.569758
1004003,5.9,10941.2,43764.8,191471,0.3,162.9109079
1004004,5,11014.7,44058.8,192757.25,0.3,137.9444146
1004005,7.1,4521.7,18086.8,79129.75,0.12,59.90003518
1004006,3.5,20834,83336,364595,0.57,177.2879198
1004007,4.7,7442,29768,130235,0.2,96.95558983
1004008,4.1,12731.3,50925.2,222797.75,0.35,100.1677175
1004009,4.1,938.8,3755.2,16429,0.03,10.813711
1004010,1.8,973.7,3894.8,17039.75,0.03,17.34336085
1004011,3.2,1395.6,5582.4,24423,0.04,22.97867512
1004012,4.5,908.9,3635.6,22722.5,0.05,25.54520087
1004013,6.8,1884.2,7536.8,32973.5,0.05,26.39162714
1004014,7.4,1639.5,6558,28691.25,0.04,26.69979334
1004015,7.4,14719.4,58877.6,257589.5,0.4,147.2334462
1004016,6.3,748.65,2994.6,14973,0.03,14.20603461
1004017,2.3,2586.3,10345.2,45260.25,0.07,28.73064383
1004018,2.3,481.6,1926.4,8428,0.01,10.33701066
1004019,2.3,3256.1,13024.4,56981.75,0.09,37.6071042
1004020,4.7,7572.9,30291.6,132525.75,0.21,92.07382986
1004021,4.7,7482.9,29931.6,130950.75,0.2,64.15897863
1004022,2.3,20049.5,80198,350866.25,0.55,220.9199977
1004023,2.6,2628,10512,45990,0.07,40.37893054
1004024,2.3,3057.8,12231.2,53511.5,0.08,32.44325368
1004025,6.6,15732.9,62931.6,275325.75,0.43,148.2921701
1004026,3.7,3187.9,12751.6,55788.25,0.09,35.33072246
1004027,3.4,3323.2,13292.8,58156,0.09,47.97011757
1004028,2.3,2222.6,8890.4,38895.5,0.06,33.9807252
1004029,2.3,6547.6,26190.4,114583,0.18,61.43658318
1004030,2.3,11902.9,47611.6,208300.75,0.33,111.3797622
1004031,2.3,370.6,1482.4,6485.5,0.01,8.598057332
1004032,3.7,548.6,2194.4,9600.5,0.01,8.391003071
1004033,5.6,2643.2,10572.8,46256,0.07,37.27554406
1004034,5.6,31953.8,127815.2,559191.5,0.87,352.5008684
1004035,5.7,10963.5,43854,191861.25,0.3,80.57249135
1004036,5.7,2563.8,10255.2,44866.5,0.07,30.27798239
1004037,2.9,1604.1,6416.4,28071.75,0.04,20.32925239
1004038,3.9,4008.8,16035.2,70154,0.11,53.13491636
1004039,3.9,23308.7,93234.8,407902.25,0.64,267.5506305
1004040,7.3,2268.7,9074.8,39702.25,0.06,37.20959583
1004041,7.3,11386.5,45546,199263.75,0.31,148.5594611
1004042,2.8,13811.9,55247.6,241708.25,0.38,113.9352552
1004043,3.9,2177.2,8708.8,38101,0.06,32.25465416
1004044,4.2,18750.75,75003,375015,0.68,186.9277529
1004045,3.4,4701.45,18805.8,94029,0.17,75.42532595
1004046,1.7,5007.525,20030.1,100150.5,0.18,75.33990191
1004047,3.2,5566.2,22264.8,97408.5,0.15,57.39720014
1004048,3.7,1016.3,4065.2,17785.25,0.03,13.62977753
1004049,3.7,17408.2,69632.8,304643.5,0.48,183.2904782
1004050,4.4,3794.4,15177.6,66402,0.1,40.28744347
1004051,4.4,2234.3,8937.2,39100.25,0.06,24.76888661
1004052,4.7,72000.8,288003.2,1260014,1.97,690.0171852
1004053,3.7,746.3,2985.2,13060.25,0.02,18.14215251
1004054,3.1,415.6,1662.4,7273,0.01,9.489229527
1004055,5.6,49872.8,199491.2,872774,1.36,631.547465
1004056,2.4,2309.25,9237,46185,0.08,36.68959108
1004057,4.9,10362.3,41449.2,181340.25,0.28,62.48475115
1004058,4.9,6764.2,27056.8,118373.5,0.18,42.62984361
1004059,6.1,13404.9,53619.6,234585.75,0.37,89.93703776
1004060,3.2,7162.3,28649.2,125340.25,0.2,102.9976213
1004061,3.2,9403.2,37612.8,164556,0.26,98.04648917
1004062,5.2,22763.6,91054.4,398363,0.62,290.3363285
1004063,5.2,8347.6,33390.4,146083,0.23,68.60809154
1004064,5.4,2611,10444,45692.5,0.07,31.92933013
1004065,5.1,9439.4,37757.6,165189.5,0.26,125.1037148
1004066,4.9,21771.5,87086,381001.25,0.6,245.7164229
1004067,4,2752.3,11009.2,48165.25,0.08,40.33232849
1004068,5.5,2182.4,8729.6,38192,0.06,30.94636252
1004069,5.7,2923.6,11694.4,51163,0.08,40.73730362
1004070,5.2,3229.5,12918,56516.25,0.09,43.68719358
1004071,3.6,3799.1,15196.4,66484.25,0.1,48.57838816
1004072,5.3,9149.7,36598.8,160119.75,0.25,62.11073957
1004073,5.3,3883.3,15533.2,67957.75,0.11,37.85029047
